year,month,rank,name,federation,rating,source
2011,7,76,"Gharamian, Tigran",France,2670,fide_github
2011,7,77,"Cheparinov, Ivan",Bulgaria,2669,fide_github
2011,7,78,"Harikrishna, P.",India,2669,fide_github
2011,7,79,"Kasimdzhanov, Rustam",Uzbekistan,2669,fide_github
2011,7,80,"Li, Chao b",China,2669,fide_github
2011,7,81,"Roiz, Michael",Israel,2669,fide_github
2011,7,82,"Akopian, Vladimir",Armenia,2667,fide_github
2011,7,83,"Feller, Sebastien",France,2666,fide_github
2011,7,84,"Timofeev, Artyom",Russia,2665,fide_github
2011,7,85,"Bareev, Evgeny",Russia,2663,fide_github
2011,7,86,"Sargissian, Gabriel",Armenia,2663,fide_github
2011,7,87,"Ni, Hua",China,2662,fide_github
2011,7,88,"Alekseev, Evgeny",Russia,2659,fide_github
2011,7,89,"Fridman, Daniel",Germany,2659,fide_github
2011,7,90,"Zvjaginsev, Vadim",Russia,2659,fide_github
2011,7,91,"Lautier, Joel",France,2658,fide_github
2011,7,92,"So, Wesley",Philippines,2658,fide_github
2011,7,93,"Khismatullin, Denis",Russia,2656,fide_github
2011,7,94,"Meier, Georg",Germany,2656,fide_github
2011,7,95,"Sandipan, Chanda",India,2656,fide_github
2011,7,96,"Ding, Liren",China,2654,fide_github
2011,7,97,"Georgiev, Kiril",Bulgaria,2654,fide_github
2011,7,98,"Kryvoruchko, Yuriy",Ukraine,2652,fide_github
2011,7,99,"Markus, Robert",Serbia,2652,fide_github
2011,7,100,"Milov, Vadim",Switzerland,2651,fide_github
2012,12,1,"Carlsen, Magnus",Norway,2848,fide_github
2012,12,2,"Aronian, Levon",Armenia,2815,fide_github
2012,12,3,"Kasparov, Garry",Russia,2812,fide_github
2012,12,4,"Kramnik, Vladimir",Russia,2795,fide_github
2012,12,5,"Radjabov, Teimour",Azerbaijan,2793,fide_github
2012,12,6,"Caruana, Fabiano",Italy,2782,fide_github
2012,12,7,"Anand, Viswanathan",India,2775,fide_github
2012,12,8,"Karjakin, Sergey",Russia,2775,fide_github
2012,12,9,"Topalov, Veselin",Bulgaria,2771,fide_github
2012,12,10,"Ivanchuk, Vassily",Ukraine,2766,fide_github
2012,12,11,"Grischuk, Alexander",Russia,2764,fide_github
2012,12,12,"Mamedyarov, Shakhriyar",Azerbaijan,2764,fide_github
2012,12,13,"Kamsky, Gata",United States of America,2762,fide_github
2012,12,14,"Nakamura, Hikaru",United States of America,2760,fide_github
2012,12,15,"Gelfand, Boris",Israel,2751,fide_github
2012,12,16,"Morozevich, Alexander",Russia,2748,fide_github
2012,12,17,"Svidler, Peter",Russia,2747,fide_github
2012,12,18,"Jakovenko, Dmitry",Russia,2741,fide_github
2012,12,19,"Gashimov, Vugar",Azerbaijan,2737,fide_github
2012,12,20,"Wang, Hao",China,2737,fide_github
2012,12,21,"Dominguez Perez, Leinier",Cuba,2734,fide_github
2012,12,22,"Wojtaszek, Radoslaw",Poland,2734,fide_github
2012,12,23,"Leko, Peter",Hungary,2732,fide_github
2012,12,24,"Ponomariov, Ruslan",Ukraine,2732,fide_github
2012,12,25,"Tomashevsky, Evgeny",Russia,2725,fide_github
2012,12,26,"Andreikin, Dmitry",Russia,2723,fide_github
2012,12,27,"Volokitin, Andrei",Ukraine,2722,fide_github
2012,12,28,"Areshchenko, Alexander",Ukraine,2720,fide_github
2012,12,29,"Giri, Anish",Netherlands,2720,fide_github
2012,12,30,"McShane, Luke J",England,2713,fide_github
2012,12,31,"Jobava, Baadur",Georgia,2711,fide_github
2012,12,32,"Vachier-Lagrave, Maxime",France,2711,fide_github
2012,12,33,"Adams, Michael",England,2710,fide_github
2012,12,34,"Moiseenko, Alexander",Ukraine,2710,fide_github
2012,12,35,"Navara, David",Czech Republic,2710,fide_github
2012,12,36,"Cheparinov, Ivan",Bulgaria,2709,fide_github
2012,12,37,"Malakhov, Vladimir",Russia,2709,fide_github
2012,12,38,"Naiditsch, Arkadij",Germany,2708,fide_github
2012,12,39,"Shirov, Alexei",Latvia,2708,fide_github
2012,12,40,"Nepomniachtchi, Ian",Russia,2707,fide_github
2012,12,41,"Le, Quang Liem",Vietnam,2705,fide_github
2012,12,42,"Polgar, Judit",Hungary,2705,fide_github
2012,12,43,"Riazantsev, Alexander",Russia,2705,fide_github
2012,12,44,"Akopian, Vladimir",Armenia,2704,fide_github
2012,12,45,"Bacrot, Etienne",France,2703,fide_github
2012,12,46,"Ding, Liren",China,2702,fide_github
2012,12,47,"Korobov, Anton",Ukraine,2702,fide_github
2012,12,48,"Fressinet, Laurent",France,2700,fide_github
2012,12,49,"Harikrishna, P.",India,2698,fide_github
2012,12,50,"Efimenko, Zahar",Ukraine,2696,fide_github
2012,12,51,"Kasimdzhanov, Rustam",Uzbekistan,2696,fide_github
2012,12,52,"Wang, Yue",China,2696,fide_github
2012,12,53,"Vallejo Pons, Francisco",Spain,2694,fide_github
2012,12,54,"Vitiugov, Nikita",Russia,2694,fide_github
2012,12,55,"Berkes, Ferenc",Hungary,2693,fide_github
2012,12,56,"Inarkiev, Ernesto",Russia,2693,fide_github
2012,12,57,"Bruzon Batista, Lazaro",Cuba,2692,fide_github
2012,12,58,"Short, Nigel D",England,2692,fide_github
2012,12,59,"Alekseev, Evgeny",Russia,2691,fide_github
2012,12,60,"Almasi, Zoltan",Hungary,2689,fide_github
2012,12,61,"Grachev, Boris",Russia,2688,fide_github
2012,12,62,"Movsesian, Sergei",Armenia,2688,fide_github
2012,12,63,"Rublevsky, Sergei",Russia,2688,fide_github
2012,12,64,"Eljanov, Pavel",Ukraine,2687,fide_github
2012,12,65,"Edouard, Romain",France,2686,fide_github
2012,12,66,"Sutovsky, Emil",Israel,2684,fide_github
2012,12,67,"Bu, Xiangzhi",China,2682,fide_github
2012,12,68,"So, Wesley",Philippines,2682,fide_github
2012,12,69,"Zhigalko, Sergei",Belarus,2682,fide_github
2012,12,70,"Bologan, Viktor",Moldova,2681,fide_github
2012,12,71,"Yu, Yangyi",China,2681,fide_github
2012,12,72,"Van Wely, Loek",Netherlands,2678,fide_github
2012,12,73,"Motylev, Alexander",Russia,2677,fide_github
2012,12,74,"Nisipeanu, Liviu-Dieter",Romania,2677,fide_github
2012,12,75,"Sasikiran, Krishnan",India,2676,fide_github
2012,12,76,"Gyimesi, Zoltan",Hungary,2674,fide_github
2012,12,77,"Laznicka, Viktor",Czech Republic,2674,fide_github
2012,12,78,"Kryvoruchko, Yuriy",Ukraine,2671,fide_github
2012,12,79,"Li, Chao b",China,2670,fide_github
2012,12,80,"Fridman, Daniel",Germany,2667,fide_github
2012,12,81,"Sokolov, Ivan",Netherlands,2667,fide_github
2012,12,82,"Sargissian, Gabriel",Armenia,2666,fide_github
2012,12,83,"Potkin, Vladimir",Russia,2665,fide_github
2012,12,84,"Bareev, Evgeny",Russia,2663,fide_github
2012,12,85,"Gareev, Timur",United States of America,2663,fide_github
2012,12,86,"Matlakov, Maxim",Russia,2663,fide_github
2012,12,87,"Tiviakov, Sergei",Netherlands,2663,fide_github
2012,12,88,"Gupta, Abhijeet",India,2662,fide_github
2012,12,89,"Fedorchuk, Sergey A.",Ukraine,2661,fide_github
2012,12,90,"Gharamian, Tigran",France,2661,fide_github
2012,12,91,"Georgiev, Kiril",Bulgaria,2660,fide_github
2012,12,92,"Ni, Hua",China,2660,fide_github
2012,12,93,"Onischuk, Alexander",United States of America,2660,fide_github
2012,12,94,"Khenkin, Igor",Germany,2659,fide_github
2012,12,95,"Lautier, Joel",France,2658,fide_github
2012,12,96,"Zvjaginsev, Vadim",Russia,2658,fide_github
2012,12,97,"Nielsen, Peter Heine",Denmark,2656,fide_github
2012,12,98,"Ragger, Markus",Austria,2655,fide_github
2012,12,99,"Dreev, Aleksey",Russia,2654,fide_github
2012,12,100,"Istratescu, Andrei",France,2654,fide_github
2013,12,1,"Carlsen, Magnus",Norway,2872,fide_github
2013,12,2,"Kasparov, Garry",Russia,2812,fide_github
2013,12,3,"Aronian, Levon",Armenia,2803,fide_github
2013,12,4,"Kramnik, Vladimir",Russia,2793,fide_github
2013,12,5,"Nakamura, Hikaru",United States of America,2786,fide_github
2013,12,6,"Topalov, Veselin",Bulgaria,2785,fide_github
2013,12,7,"Grischuk, Alexander",Russia,2783,fide_github
2013,12,8,"Caruana, Fabiano",Italy,2782,fide_github
2013,12,9,"Gelfand, Boris",Israel,2777,fide_github
2013,12,10,"Anand, Viswanathan",India,2773,fide_github
2013,12,11,"Svidler, Peter",Russia,2758,fide_github
2013,12,12,"Mamedyarov, Shakhriyar",Azerbaijan,2757,fide_github
2013,12,13,"Karjakin, Sergey",Russia,2756,fide_github
2013,12,14,"Adams, Michael",England,2754,fide_github
2013,12,15,"Dominguez Perez, Leinier",Cuba,2754,fide_github
2013,12,16,"Vachier-Lagrave, Maxime",France,2745,fide_github
2013,12,17,"Vitiugov, Nikita",Russia,2741,fide_github
2013,12,18,"Bacrot, Etienne",France,2740,fide_github
2013,12,19,"Gashimov, Vugar",Azerbaijan,2737,fide_github
2013,12,20,"Naiditsch, Arkadij",Germany,2737,fide_github
2013,12,21,"Wang, Hao",China,2735,fide_github
2013,12,22,"Giri, Anish",Netherlands,2734,fide_github
2013,12,23,"Eljanov, Pavel",Ukraine,2733,fide_github
2013,12,24,"Ivanchuk, Vassily",Ukraine,2731,fide_github
2013,12,25,"Ponomariov, Ruslan",Ukraine,2731,fide_github
2013,12,26,"Leko, Peter",Hungary,2730,fide_github
2013,12,27,"Wang, Yue",China,2723,fide_github
2013,12,28,"Morozevich, Alexander",Russia,2722,fide_github
2013,12,29,"Jakovenko, Dmitry",Russia,2721,fide_github
2013,12,30,"Kamsky, Gata",United States of America,2721,fide_github
2013,12,31,"Nepomniachtchi, Ian",Russia,2721,fide_github
2013,12,32,"So, Wesley",Philippines,2719,fide_github
2013,12,33,"Malakhov, Vladimir",Russia,2716,fide_github
2013,12,34,"Tomashevsky, Evgeny",Russia,2715,fide_github
2013,12,35,"Korobov, Anton",Ukraine,2713,fide_github
2013,12,36,"Moiseenko, Alexander",Ukraine,2713,fide_github
2013,12,37,"Radjabov, Teimour",Azerbaijan,2713,fide_github
2013,12,38,"Areshchenko, Alexander",Ukraine,2712,fide_github
2013,12,39,"Wojtaszek, Radoslaw",Poland,2711,fide_github
2013,12,40,"Ding, Liren",China,2710,fide_github
2013,12,41,"Andreikin, Dmitry",Russia,2709,fide_github
2013,12,42,"Almasi, Zoltan",Hungary,2708,fide_github
2013,12,43,"Harikrishna, P.",India,2708,fide_github
2013,12,44,"Navara, David",Czech Republic,2708,fide_github
2013,12,45,"Fressinet, Laurent",France,2707,fide_github
2013,12,46,"Rublevsky, Sergei",Russia,2706,fide_github
2013,12,47,"Jobava, Baadur",Georgia,2705,fide_github
2013,12,48,"Vallejo Pons, Francisco",Spain,2705,fide_github
2013,12,49,"Le, Quang Liem",Vietnam,2703,fide_github
2013,12,50,"Kasimdzhanov, Rustam",Uzbekistan,2701,fide_github
2013,12,51,"Kryvoruchko, Yuriy",Ukraine,2701,fide_github
2013,12,52,"Matlakov, Maxim",Russia,2700,fide_github
2013,12,53,"Alekseev, Evgeny",Russia,2698,fide_github
2013,12,54,"Inarkiev, Ernesto",Russia,2698,fide_github
2013,12,55,"Shirov, Alexei",Latvia,2695,fide_github
2013,12,56,"Polgar, Judit",Hungary,2693,fide_github
2013,12,57,"Nisipeanu, Liviu-Dieter",Romania,2691,fide_github
2013,12,58,"Movsesian, Sergei",Armenia,2689,fide_github
2013,12,59,"Riazantsev, Alexander",Russia,2689,fide_github
2013,12,60,"Rapport, Richard",Hungary,2687,fide_github
2013,12,61,"Bu, Xiangzhi",China,2685,fide_github
2013,12,62,"Akopian, Vladimir",Armenia,2684,fide_github
2013,12,63,"McShane, Luke J",England,2684,fide_github
2013,12,64,"Li, Chao b",China,2683,fide_github
2013,12,65,"Rodshtein, Maxim",Israel,2683,fide_github
2013,12,66,"Short, Nigel D",England,2683,fide_github
2013,12,67,"Zhigalko, Sergei",Belarus,2682,fide_github
2013,12,68,"Laznicka, Viktor",Czech Republic,2681,fide_github
2013,12,69,"Granda Zuniga, Julio E",Peru,2680,fide_github
2013,12,70,"Van Wely, Loek",Netherlands,2678,fide_github
2013,12,71,"Volokitin, Andrei",Ukraine,2678,fide_github
2013,12,72,"Berkes, Ferenc",Hungary,2677,fide_github
2013,12,73,"Bruzon Batista, Lazaro",Cuba,2677,fide_github
2013,12,74,"Sargissian, Gabriel",Armenia,2675,fide_github
2013,12,75,"Gyimesi, Zoltan",Hungary,2674,fide_github
2013,12,76,"Khismatullin, Denis",Russia,2674,fide_github
2013,12,77,"Dreev, Aleksey",Russia,2673,fide_github
2013,12,78,"Cheparinov, Ivan",Bulgaria,2672,fide_github
2013,12,79,"Onischuk, Alexander",United States of America,2672,fide_github
2013,12,80,"Negi, Parimarjan",India,2671,fide_github
2013,12,81,"Istratescu, Andrei",France,2670,fide_github
2013,12,82,"Grachev, Boris",Russia,2669,fide_github
2013,12,83,"Ni, Hua",China,2669,fide_github
2013,12,84,"Yu, Yangyi",China,2667,fide_github
2013,12,85,"Lysyj, Igor",Russia,2666,fide_github
2013,12,86,"Sasikiran, Krishnan",India,2666,fide_github
2013,12,87,"Edouard, Romain",France,2665,fide_github
2013,12,88,"Bareev, Evgeny",Russia,2663,fide_github
2013,12,89,"Bologan, Viktor",Moldova,2661,fide_github
2013,12,90,"Fedorchuk, Sergey A.",Ukraine,2660,fide_github
2013,12,91,"Erdos, Viktor",Hungary,2658,fide_github
2013,12,92,"Lautier, Joel",France,2658,fide_github
2013,12,93,"Tiviakov, Sergei",Netherlands,2658,fide_github
2013,12,94,"Socko, Bartosz",Poland,2657,fide_github
2013,12,95,"Sutovsky, Emil",Israel,2657,fide_github
2013,12,96,"Gharamian, Tigran",France,2656,fide_github
2013,12,97,"Mamedov, Rauf",Azerbaijan,2656,fide_github
2013,12,98,"Efimenko, Zahar",Ukraine,2655,fide_github
2013,12,99,"Amin, Bassem",Egypt,2654,fide_github
2013,12,100,"Jones, Gawain C B",England,2654,fide_github
2014,12,1,"Carlsen, Magnus",Norway,2862,fide_github
2014,12,2,"Caruana, Fabiano",Italy,2829,fide_github
2014,12,3,"Kasparov, Garry",Russia,2812,fide_github
2014,12,4,"Grischuk, Alexander",Russia,2810,fide_github
2014,12,5,"Topalov, Veselin",Bulgaria,2800,fide_github
2014,12,6,"Aronian, Levon",Armenia,2797,fide_github
2014,12,7,"Anand, Viswanathan",India,2793,fide_github
2014,12,8,"Nakamura, Hikaru",United States of America,2775,fide_github
2014,12,9,"Karjakin, Sergey",Russia,2773,fide_github
2014,12,10,"Kramnik, Vladimir",Russia,2769,fide_github
2014,12,11,"Giri, Anish",Netherlands,2768,fide_github
2014,12,12,"Mamedyarov, Shakhriyar",Azerbaijan,2765,fide_github
2014,12,13,"So, Wesley",United States of America,2762,fide_github
2014,12,14,"Vachier-Lagrave, Maxime",France,2758,fide_github
2014,12,15,"Adams, Michael",England,2745,fide_github
2014,12,16,"Wojtaszek, Radoslaw",Poland,2744,fide_github
2014,12,17,"Gelfand, Boris",Israel,2743,fide_github
2014,12,18,"Svidler, Peter",Russia,2743,fide_github
2014,12,19,"Vitiugov, Nikita",Russia,2738,fide_github
2014,12,20,"Andreikin, Dmitry",Russia,2737,fide_github
2014,12,21,"Radjabov, Teimour",Azerbaijan,2734,fide_github
2014,12,22,"Jobava, Baadur",Georgia,2733,fide_github
2014,12,23,"Ding, Liren",China,2732,fide_github
2014,12,24,"Jakovenko, Dmitry",Russia,2732,fide_github
2014,12,25,"Naiditsch, Arkadij",Germany,2731,fide_github
2014,12,26,"Li, Chao b",China,2730,fide_github
2014,12,27,"Harikrishna, P.",India,2727,fide_github
2014,12,28,"Navara, David",Czech Republic,2727,fide_github
2014,12,29,"Dominguez Perez, Leinier",Cuba,2726,fide_github
2014,12,30,"Eljanov, Pavel",Ukraine,2726,fide_github
2014,12,31,"Leko, Peter",Hungary,2723,fide_github
2014,12,32,"Wang, Yue",China,2720,fide_github
2014,12,33,"Bacrot, Etienne",France,2718,fide_github
2014,12,34,"Rapport, Richard",Hungary,2716,fide_github
2014,12,35,"Ivanchuk, Vassily",Ukraine,2715,fide_github
2014,12,36,"Nepomniachtchi, Ian",Russia,2714,fide_github
2014,12,37,"Tomashevsky, Evgeny",Russia,2714,fide_github
2014,12,38,"Ponomariov, Ruslan",Ukraine,2713,fide_github
2014,12,39,"Morozevich, Alexander",Russia,2712,fide_github
2014,12,40,"Wang, Hao",China,2710,fide_github
2014,12,41,"Malakhov, Vladimir",Russia,2708,fide_github
2014,12,42,"Fressinet, Laurent",France,2706,fide_github
2014,12,43,"Vallejo Pons, Francisco",Spain,2705,fide_github
2014,12,44,"Yu, Yangyi",China,2705,fide_github
2014,12,45,"Almasi, Zoltan",Hungary,2704,fide_github
2014,12,46,"Kasimdzhanov, Rustam",Uzbekistan,2703,fide_github
2014,12,47,"Rublevsky, Sergei",Russia,2698,fide_github
2014,12,48,"Matlakov, Maxim",Russia,2695,fide_github
2014,12,49,"Moiseenko, Alexander",Ukraine,2694,fide_github
2014,12,50,"Bu, Xiangzhi",China,2691,fide_github
2014,12,51,"Kryvoruchko, Yuriy",Ukraine,2688,fide_github
2014,12,52,"Korobov, Anton",Ukraine,2687,fide_github
2014,12,53,"Sargissian, Gabriel",Armenia,2687,fide_github
2014,12,54,"Lysyj, Igor",Russia,2686,fide_github
2014,12,55,"Cheparinov, Ivan",Bulgaria,2684,fide_github
2014,12,56,"Riazantsev, Alexander",Russia,2684,fide_github
2014,12,57,"Ni, Hua",China,2683,fide_github
2014,12,58,"Sasikiran, Krishnan",India,2682,fide_github
2014,12,59,"Kamsky, Gata",United States of America,2681,fide_github
2014,12,60,"Kuzubov, Yuriy",Ukraine,2681,fide_github
2014,12,61,"Inarkiev, Ernesto",Russia,2680,fide_github
2014,12,62,"Motylev, Alexander",Russia,2680,fide_github
2014,12,63,"Alekseev, Evgeny",Russia,2679,fide_github
2014,12,64,"Saric, Ivan",Croatia,2679,fide_github
2014,12,65,"Le, Quang Liem",Vietnam,2678,fide_github
2014,12,66,"Melkumyan, Hrant",Armenia,2678,fide_github
2014,12,67,"Tiviakov, Sergei",Netherlands,2677,fide_github
2014,12,68,"Rodshtein, Maxim",Israel,2676,fide_github
2014,12,69,"Polgar, Judit",Hungary,2675,fide_github
2014,12,70,"Shirov, Alexei",Latvia,2675,fide_github
2014,12,71,"Gyimesi, Zoltan",Hungary,2674,fide_github
2014,12,72,"Hou, Yifan",China,2673,fide_github
2014,12,73,"Laznicka, Viktor",Czech Republic,2673,fide_github
2014,12,74,"McShane, Luke J",England,2672,fide_github
2014,12,75,"Zhigalko, Sergei",Belarus,2672,fide_github
2014,12,76,"Howell, David W L",England,2670,fide_github
2014,12,77,"Berkes, Ferenc",Hungary,2669,fide_github
2014,12,78,"Fedorchuk, Sergey A.",Ukraine,2669,fide_github
2014,12,79,"Grachev, Boris",Russia,2669,fide_github
2014,12,80,"Negi, Parimarjan",India,2669,fide_github
2014,12,81,"Bruzon Batista, Lazaro",Cuba,2668,fide_github
2014,12,82,"Khismatullin, Denis",Russia,2668,fide_github
2014,12,83,"Wei, Yi",China,2668,fide_github
2014,12,84,"Van Wely, Loek",Netherlands,2667,fide_github
2014,12,85,"Sjugirov, Sanan",Russia,2666,fide_github
2014,12,86,"Onischuk, Alexander",United States of America,2665,fide_github
2014,12,87,"Bartel, Mateusz",Poland,2664,fide_github
2014,12,88,"Bareev, Evgeny",Russia,2663,fide_github
2014,12,89,"Artemiev, Vladislav",Russia,2662,fide_github
2014,12,90,"Areshchenko, Alexander",Ukraine,2661,fide_github
2014,12,91,"Fedoseev, Vladimir",Russia,2661,fide_github
2014,12,92,"Jones, Gawain C B",England,2661,fide_github
2014,12,93,"Short, Nigel D",England,2661,fide_github
2014,12,94,"Edouard, Romain",France,2659,fide_github
2014,12,95,"Nguyen, Ngoc Truong Son",Vietnam,2659,fide_github
2014,12,96,"Balogh, Csaba",Hungary,2658,fide_github
2014,12,97,"Gharamian, Tigran",France,2658,fide_github
2014,12,98,"Lautier, Joel",France,2658,fide_github
2014,12,99,"Mamedov, Rauf",Azerbaijan,2658,fide_github
2014,12,100,"Movsesian, Sergei",Armenia,2658,fide_github
2015,12,1,"Carlsen, Magnus",Norway,2834,fide_github
2015,12,2,"Kasparov, Garry",Russia,2812,fide_github
2015,12,3,"Topalov, Veselin",Bulgaria,2803,fide_github
2015,12,4,"Anand, Viswanathan",India,2796,fide_github
2015,12,5,"Kramnik, Vladimir",Russia,2796,fide_github
2015,12,6,"Nakamura, Hikaru",United States of America,2793,fide_github
2015,12,7,"Aronian, Levon",Armenia,2788,fide_github
2015,12,8,"Caruana, Fabiano",United States of America,2787,fide_github
2015,12,9,"Giri, Anish",Netherlands,2784,fide_github
2015,12,10,"Ding, Liren",China,2776,fide_github
2015,12,11,"So, Wesley",United States of America,2775,fide_github
2015,12,12,"Vachier-Lagrave, Maxime",France,2773,fide_github
2015,12,13,"Karjakin, Sergey",Russia,2766,fide_github
2015,12,14,"Eljanov, Pavel",Ukraine,2763,fide_github
2015,12,15,"Svidler, Peter",Russia,2751,fide_github
2015,12,16,"Li, Chao b",China,2750,fide_github
2015,12,17,"Mamedyarov, Shakhriyar",Azerbaijan,2748,fide_github
2015,12,18,"Grischuk, Alexander",Russia,2747,fide_github
2015,12,19,"Tomashevsky, Evgeny",Russia,2744,fide_github
2015,12,20,"Harikrishna, P.",India,2743,fide_github
2015,12,21,"Adams, Michael",England,2737,fide_github
2015,12,22,"Jakovenko, Dmitry",Russia,2737,fide_github
2015,12,23,"Yu, Yangyi",China,2736,fide_github
2015,12,24,"Andreikin, Dmitry",Russia,2732,fide_github
2015,12,25,"Dominguez Perez, Leinier",Cuba,2732,fide_github
2015,12,26,"Gelfand, Boris",Israel,2731,fide_github
2015,12,27,"Navara, David",Czech Republic,2730,fide_github
2015,12,28,"Wei, Yi",China,2730,fide_github
2015,12,29,"Radjabov, Teimour",Azerbaijan,2726,fide_github
2015,12,30,"Vitiugov, Nikita",Russia,2724,fide_github
2015,12,31,"Wang, Yue",China,2724,fide_github
2015,12,32,"Wojtaszek, Radoslaw",Poland,2723,fide_github
2015,12,33,"Le, Quang Liem",Vietnam,2718,fide_github
2015,12,34,"Rapport, Richard",Hungary,2715,fide_github
2015,12,35,"Korobov, Anton",Ukraine,2713,fide_github
2015,12,36,"Bu, Xiangzhi",China,2712,fide_github
2015,12,37,"Kryvoruchko, Yuriy",Ukraine,2711,fide_github
2015,12,38,"Ivanchuk, Vassily",Ukraine,2710,fide_github
2015,12,39,"Ponomariov, Ruslan",Ukraine,2710,fide_github
2015,12,40,"Fressinet, Laurent",France,2707,fide_github
2015,12,41,"Nepomniachtchi, Ian",Russia,2707,fide_github
2015,12,42,"Wang, Hao",China,2707,fide_github
2015,12,43,"Leko, Peter",Hungary,2705,fide_github
2015,12,44,"Kasimdzhanov, Rustam",Uzbekistan,2702,fide_github
2015,12,45,"Sargissian, Gabriel",Armenia,2702,fide_github
2015,12,46,"Naiditsch, Arkadij",Azerbaijan,2698,fide_github
2015,12,47,"Hammer, Jon Ludvig",Norway,2695,fide_github
2015,12,48,"Malakhov, Vladimir",Russia,2694,fide_github
2015,12,49,"Ni, Hua",China,2693,fide_github
2015,12,50,"Bacrot, Etienne",France,2692,fide_github
2015,12,51,"Morozevich, Alexander",Russia,2692,fide_github
2015,12,52,"Rublevsky, Sergei",Russia,2692,fide_github
2015,12,53,"Almasi, Zoltan",Hungary,2690,fide_github
2015,12,54,"Moiseenko, Alexander",Ukraine,2689,fide_github
2015,12,55,"Howell, David W L",England,2688,fide_github
2015,12,56,"Ragger, Markus",Austria,2687,fide_github
2015,12,57,"Granda Zuniga, Julio E",Peru,2685,fide_github
2015,12,58,"Matlakov, Maxim",Russia,2684,fide_github
2015,12,59,"Short, Nigel D",England,2684,fide_github
2015,12,60,"Hou, Yifan",China,2683,fide_github
2015,12,61,"Cheparinov, Ivan",Bulgaria,2682,fide_github
2015,12,62,"Kovalenko, Igor",Latvia,2680,fide_github
2015,12,63,"Rodshtein, Maxim",Israel,2678,fide_github
2015,12,64,"Areshchenko, Alexander",Ukraine,2677,fide_github
2015,12,65,"Artemiev, Vladislav",Russia,2676,fide_github
2015,12,66,"Shirov, Alexei",Latvia,2676,fide_github
2015,12,67,"Vallejo Pons, Francisco",Spain,2676,fide_github
2015,12,68,"Bareev, Evgeny",Canada,2675,fide_github
2015,12,69,"Nisipeanu, Liviu-Dieter",Germany,2675,fide_github
2015,12,70,"Polgar, Judit",Hungary,2675,fide_github
2015,12,71,"Gyimesi, Zoltan",Hungary,2674,fide_github
2015,12,72,"Najer, Evgeniy",Russia,2674,fide_github
2015,12,73,"Jobava, Baadur",Georgia,2673,fide_github
2015,12,74,"Postny, Evgeny",Israel,2670,fide_github
2015,12,75,"Adhiban, B.",India,2669,fide_github
2015,12,76,"Kamsky, Gata",United States of America,2669,fide_github
2015,12,77,"McShane, Luke J",England,2669,fide_github
2015,12,78,"Inarkiev, Ernesto",Russia,2668,fide_github
2015,12,79,"Bruzon Batista, Lazaro",Cuba,2666,fide_github
2015,12,80,"Lysyj, Igor",Russia,2666,fide_github
2015,12,81,"Amin, Bassem",Egypt,2665,fide_github
2015,12,82,"Fedoseev, Vladimir",Russia,2664,fide_github
2015,12,83,"Negi, Parimarjan",India,2664,fide_github
2015,12,84,"Onischuk, Alexander",United States of America,2664,fide_github
2015,12,85,"Duda, Jan-Krzysztof",Poland,2663,fide_github
2015,12,86,"Sadler, Matthew D",England,2662,fide_github
2015,12,87,"Zvjaginsev, Vadim",Russia,2662,fide_github
2015,12,88,"Ivanisevic, Ivan",Serbia,2660,fide_github
2015,12,89,"Meier, Georg",Germany,2660,fide_github
2015,12,90,"Tkachiev, Vladislav",France,2660,fide_github
2015,12,91,"Movsesian, Sergei",Armenia,2659,fide_github
2015,12,92,"Robson, Ray",United States of America,2659,fide_github
2015,12,93,"Lautier, Joel",France,2658,fide_github
2015,12,94,"Smirin, Ilia",Israel,2658,fide_github
2015,12,95,"Bukavshin, Ivan",Russia,2657,fide_github
2015,12,96,"Dubov, Daniil",Russia,2655,fide_github
2015,12,97,"Laznicka, Viktor",Czech Republic,2655,fide_github
2015,12,98,"Zhigalko, Sergei",Belarus,2655,fide_github
2015,12,99,"Bologan, Viktor",Moldova,2654,fide_github
2015,12,100,"Gharamian, Tigran",France,2654,fide_github
2016,12,1,"Carlsen, Magnus",Norway,2840,fide_github
2016,12,2,"Caruana, Fabiano",United States of America,2823,fide_github
2016,12,3,"Kasparov, Garry",Russia,2812,fide_github
2016,12,4,"Kramnik, Vladimir",Russia,2809,fide_github
2016,12,5,"Vachier-Lagrave, Maxime",France,2804,fide_github
2016,12,6,"So, Wesley",United States of America,2794,fide_github
2016,12,7,"Aronian, Levon",Armenia,2785,fide_github
2016,12,8,"Karjakin, Sergey",Russia,2785,fide_github
2016,12,9,"Anand, Viswanathan",India,2779,fide_github
2016,12,10,"Nakamura, Hikaru",United States of America,2779,fide_github
2016,12,11,"Giri, Anish",Netherlands,2771,fide_github
2016,12,12,"Harikrishna, P.",India,2770,fide_github
2016,12,13,"Mamedyarov, Shakhriyar",Azerbaijan,2768,fide_github
2016,12,14,"Nepomniachtchi, Ian",Russia,2767,fide_github
2016,12,15,"Eljanov, Pavel",Ukraine,2762,fide_github
2016,12,16,"Topalov, Veselin",Bulgaria,2760,fide_github
2016,12,17,"Ding, Liren",China,2757,fide_github
2016,12,18,"Svidler, Peter",Russia,2753,fide_github
2016,12,19,"Wojtaszek, Radoslaw",Poland,2749,fide_github
2016,12,20,"Adams, Michael",England,2748,fide_github
